Sum of customer_id,Year,Quarter,Month,Day,feedback_category,Sum of feedback_id,feedback_text,Sum of order_id,Sum of rating,sentiment
81808190,2024,Qtr 3,July,19,Customer Service,9766944,Items were in perfect condition.,3985829990,4,Positive
99361865,2024,Qtr 3,July,19,Customer Service,7425205,Items were missing from my order.,4516009647,3,Negative
24357425,2024,Qtr 3,July,19,Customer Service,868833,"Nothing to complain about, but nothing exceptional.",962864152,4,Neutral
97484394,2024,Qtr 3,July,19,Customer Service,5156705,The order was incorrect.,1247978468,1,Negative
29584848,2024,Qtr 3,July,19,Customer Service,4588207,The product met my expectations.,4054816025,4,Neutral
14991661,2024,Qtr 3,July,19,Delivery,2395160,Customer service was not helpful.,9398719862,1,Negative
67302239,2024,Qtr 3,July,19,Delivery,1563690,Customer service was very helpful.,6438773635,5,Positive
157880861,2024,Qtr 3,July,19,Delivery,724749,Very disappointed with the quality.,12415756856,3,Negative
8025622,2024,Qtr 3,July,19,Delivery,1280415,Will definitely order again.,4764056827,5,Positive
61753272,2024,Qtr 3,July,19,Product Quality,3629147,Very disappointed with the quality.,3253225736,1,Negative
84066402,2024,Qtr 3,July,20,App Experience,4822494,The packaging was poor.,7598489331,2,Negative
29562072,2024,Qtr 3,July,20,Customer Service,7142181,The product met my expectations.,5195997912,3,Neutral
54139038,2024,Qtr 3,July,20,Delivery,6815745,"Average experience, could improve.",9184012674,3,Neutral
59094034,2024,Qtr 3,July,20,Product Quality,6472024,The order was incorrect.,4331471900,2,Negative
42465414,2024,Qtr 3,July,21,App Experience,9678367,"Average experience, could improve.",3560549947,3,Neutral
24308515,2024,Qtr 3,July,21,App Experience,5510018,Customer service was not helpful.,2326500581,2,Negative
86636273,2024,Qtr 3,July,21,App Experience,7313609,"Nothing to complain about, but nothing exceptional.",3527621284,4,Neutral
32564478,2024,Qtr 3,July,21,App Experience,974082,Will definitely order again.,8710393245,5,Positive
61877649,2024,Qtr 3,July,21,Customer Service,5150934,"Average experience, could improve.",1584863963,4,Neutral
71252391,2024,Qtr 3,July,21,Customer Service,4970110,"Delivery was fine, but the product could be better.",2012368621,3,Neutral
21270783,2024,Qtr 3,July,21,Customer Service,25577,Good selection of products.,6850221497,4,Positive
62816600,2024,Qtr 3,July,21,Customer Service,3458028,Very disappointed with the quality.,6104211214,2,Negative
80862136,2024,Qtr 3,July,21,Customer Service,3839071,Very happy with the service!,1523343168,4,Positive
8241122,2024,Qtr 3,July,21,Product Quality,6139293,Customer service was not helpful.,6371336060,1,Negative
98858383,2024,Qtr 3,July,21,Product Quality,4420247,Will definitely order again.,9494303116,4,Positive
43377076,2024,Qtr 3,July,22,App Experience,3208756,Good selection of products.,621213006,4,Positive
58513300,2024,Qtr 3,July,22,App Experience,6698473,The order was incorrect.,5678362658,3,Negative
8025622,2024,Qtr 3,July,22,App Experience,4595410,Very disappointed with the quality.,1785144322,2,Negative
12059049,2024,Qtr 3,July,22,Delivery,8905833,"Average experience, could improve.",6217777735,4,Neutral
47215976,2024,Qtr 3,July,22,Delivery,8931519,Great prices and fast delivery!,1686508921,5,Positive
13585482,2024,Qtr 3,July,22,Delivery,9884263,The product met my expectations.,3136508414,4,Neutral
31622158,2024,Qtr 3,July,22,Product Quality,1117369,Product was damaged during delivery.,8024667539,2,Negative
81420960,2024,Qtr 3,July,22,Product Quality,2561468,The product met my expectations.,6704773223,3,Neutral
60620291,2024,Qtr 3,July,23,App Experience,7089200,"Average experience, could improve.",4352870279,4,Neutral
149708189,2024,Qtr 3,July,23,App Experience,5577315,"Delivery was fine, but the product could be better.",10334083589,7,Neutral
31000129,2024,Qtr 3,July,23,App Experience,4245262,Good selection of products.,8147959428,5,Positive
30447453,2024,Qtr 3,July,23,App Experience,698609,Product was damaged during delivery.,9051644316,2,Negative
11202130,2024,Qtr 3,July,23,Customer Service,4857169,Customer service was not helpful.,6277344634,2,Negative
3730316,2024,Qtr 3,July,23,Customer Service,9398381,Highly recommended!,6798661163,4,Positive
68906393,2024,Qtr 3,July,23,Customer Service,1447100,I had a bad experience.,6051792089,3,Negative
24144240,2024,Qtr 3,July,23,Product Quality,3486386,Will definitely order again.,392038758,4,Positive
63971358,2024,Qtr 3,July,24,App Experience,9388876,Customer service was very helpful.,1134990529,5,Positive
6982488,2024,Qtr 3,July,24,App Experience,5741711,"It was okay, nothing special.",5532838325,4,Neutral
81088747,2024,Qtr 3,July,24,Customer Service,6670600,"It was okay, nothing special.",932482893,4,Neutral
79672044,2024,Qtr 3,July,24,Customer Service,2588228,Taste was not as expected.,5458784818,2,Negative
16436359,2024,Qtr 3,July,24,Delivery,4337801,"It was okay, nothing special.",8149944548,4,Neutral
75739462,2024,Qtr 3,July,24,Product Quality,9968197,Good selection of products.,7561642939,4,Positive
68703613,2024,Qtr 3,July,24,Product Quality,3929259,I had a bad experience.,3373390154,1,Negative
90246977,2024,Qtr 3,July,24,Product Quality,1024022,Product was damaged during delivery.,5069524975,3,Negative
26303194,2024,Qtr 3,July,24,Product Quality,902714,Very fresh and well-packaged.,5521682945,4,Positive
24357425,2024,Qtr 3,July,25,App Experience,3153160,"Excellent quality, will buy again!",6048321120,4,Positive
78254569,2024,Qtr 3,July,25,App Experience,1109573,Very fresh and well-packaged.,2407168640,5,Positive
64403005,2024,Qtr 3,July,25,Customer Service,3624049,Highly recommended!,8158068874,5,Positive
32868927,2024,Qtr 3,July,25,Customer Service,2306581,Will definitely order again.,3674118222,4,Positive
83304571,2024,Qtr 3,July,25,Delivery,9907249,Highly recommended!,3115167739,4,Positive
67696145,2024,Qtr 3,July,25,Delivery,8655854,The packaging was poor.,8318806722,1,Negative
57081917,2024,Qtr 3,July,25,Product Quality,8440388,"Delivery was fine, but the product could be better.",5128739359,4,Neutral
44859592,2024,Qtr 3,July,25,Product Quality,2738650,The product met my expectations.,9410751894,4,Neutral
57291761,2024,Qtr 3,July,26,Customer Service,5621884,"Delivery was fine, but the product could be better.",676412814,4,Neutral
90021871,2024,Qtr 3,July,26,Delivery,1957484,Not worth the price I paid.,4932779616,1,Negative
51387106,2024,Qtr 3,July,26,Delivery,4859714,Taste was not as expected.,1646665366,2,Negative
32293017,2024,Qtr 3,July,26,Delivery,9788368,Will definitely order again.,7882742057,4,Positive
124832364,2024,Qtr 3,July,26,Product Quality,9141334,The product met my expectations.,12141038558,6,Neutral
76327561,2024,Qtr 3,July,27,Delivery,384802,Great prices and fast delivery!,1883324334,5,Positive
99231937,2024,Qtr 3,July,27,Delivery,6973629,Items were in perfect condition.,5296157775,5,Positive
54338574,2024,Qtr 3,July,27,Delivery,7213081,Not worth the price I paid.,1380510406,3,Negative
132966100,2024,Qtr 3,July,27,Delivery,2604835,The product met my expectations.,5544397327,7,Neutral
74735607,2024,Qtr 3,July,27,Product Quality,5624036,"Nothing to complain about, but nothing exceptional.",1315064289,4,Neutral
89784343,2024,Qtr 3,July,28,App Experience,2400571,Great prices and fast delivery!,277376321,4,Positive
24043135,2024,Qtr 3,July,28,Customer Service,3059574,Not worth the price I paid.,4233626614,1,Negative
70230254,2024,Qtr 3,July,28,Product Quality,1322588,"Delivery was fine, but the product could be better.",1297341963,3,Neutral
39042103,2024,Qtr 3,July,28,Product Quality,4541842,"It was okay, nothing special.",1923226423,3,Neutral
39153585,2024,Qtr 3,July,28,Product Quality,8288367,The product met my expectations.,9981950902,3,Neutral
28205701,2024,Qtr 3,July,29,App Experience,7270078,The product met my expectations.,35135941,4,Neutral
79478655,2024,Qtr 3,July,29,Delivery,3528257,Items were in perfect condition.,1205823348,5,Positive
98444183,2024,Qtr 3,July,29,Delivery,9745124,Taste was not as expected.,9991338690,1,Negative
43599910,2024,Qtr 3,July,29,Delivery,9309562,Very happy with the service!,9514917126,5,Positive
51872499,2024,Qtr 3,July,29,Product Quality,4136028,Customer service was very helpful.,5809441378,5,Positive
76020843,2024,Qtr 3,July,29,Product Quality,9327414,Highly recommended!,8204766849,5,Positive
67215939,2024,Qtr 3,July,30,App Experience,8520319,Taste was not as expected.,1731478314,1,Negative
84824280,2024,Qtr 3,July,30,App Experience,8770514,The order was incorrect.,5368005763,3,Negative
2566268,2024,Qtr 3,July,30,Delivery,6644516,Not worth the price I paid.,8755280486,3,Negative
55472026,2024,Qtr 3,July,31,App Experience,8608395,Not worth the price I paid.,9892343037,1,Negative
22483684,2024,Qtr 3,July,31,Customer Service,2535594,"Overall good experience, thank you!",7985347262,4,Positive
93458307,2024,Qtr 3,July,31,Delivery,5246542,Not worth the price I paid.,3962007460,3,Negative
57217288,2024,Qtr 3,July,31,Product Quality,6994032,"Nothing to complain about, but nothing exceptional.",3775683944,3,Neutral
59518795,2024,Qtr 3,August,1,App Experience,3864692,"Average experience, could improve.",5144793312,3,Neutral
56195475,2024,Qtr 3,August,1,App Experience,9488724,Great prices and fast delivery!,3111414152,5,Positive
29973346,2024,Qtr 3,August,1,App Experience,3728661,I had a bad experience.,3588229485,2,Negative
39093069,2024,Qtr 3,August,1,Customer Service,4603544,Delivery was late and I was unhappy.,7081583361,3,Negative
70615775,2024,Qtr 3,August,1,Delivery,8666461,"It was okay, nothing special.",1519072771,4,Neutral
87220860,2024,Qtr 3,August,1,Delivery,791612,Taste was not as expected.,608179182,2,Negative
11775073,2024,Qtr 3,August,1,Product Quality,8368694,"Average experience, could improve.",227511348,4,Neutral
23844919,2024,Qtr 3,August,1,Product Quality,3340753,"Delivery was fine, but the product could be better.",9021754099,4,Neutral
18394558,2024,Qtr 3,August,1,Product Quality,4191143,Very happy with the service!,5395870775,4,Positive
96903782,2024,Qtr 3,August,2,App Experience,7266707,"Excellent quality, will buy again!",502764834,4,Positive
6982488,2024,Qtr 3,August,2,App Experience,982797,"It was okay, nothing special.",6009732867,4,Neutral
99729547,2024,Qtr 3,August,2,Customer Service,511301,"Nothing to complain about, but nothing exceptional.",7530379037,4,Neutral
34655710,2024,Qtr 3,August,3,App Experience,6568431,"Average experience, could improve.",4757133884,4,Neutral
66710182,2024,Qtr 3,August,3,App Experience,4017037,I had a bad experience.,6821790656,3,Negative
26863280,2024,Qtr 3,August,3,App Experience,1170860,Taste was not as expected.,6264003424,2,Negative
53974737,2024,Qtr 3,August,3,Customer Service,2311904,Delivery was late and I was unhappy.,613578154,2,Negative
24644542,2024,Qtr 3,August,3,Delivery,4529790,"Nothing to complain about, but nothing exceptional.",2463627380,3,Neutral
57102800,2024,Qtr 3,August,3,Delivery,7076780,The product met my expectations.,4606856320,4,Neutral
76925460,2024,Qtr 3,August,4,App Experience,5033644,Delivery was late and I was unhappy.,329790912,2,Negative
1989720,2024,Qtr 3,August,4,App Experience,4382390,Great prices and fast delivery!,8395583761,4,Positive
13251137,2024,Qtr 3,August,4,App Experience,9971179,"Nothing to complain about, but nothing exceptional.",913881994,4,Neutral
40858753,2024,Qtr 3,August,4,App Experience,9877604,The packaging was poor.,1565942558,2,Negative
93675757,2024,Qtr 3,August,4,Customer Service,2365660,The order was incorrect.,7691723645,3,Negative
32809328,2024,Qtr 3,August,4,Customer Service,1223481,Very happy with the service!,6638513435,4,Positive
4597433,2024,Qtr 3,August,4,Delivery,7023379,Delivery was late and I was unhappy.,6964586050,1,Negative
67092149,2024,Qtr 3,August,4,Delivery,7821651,Items were missing from my order.,1488430001,2,Negative
2584499,2024,Qtr 3,August,4,Delivery,1675986,The product met my expectations.,2343495895,3,Neutral
32003512,2024,Qtr 3,August,4,Product Quality,4928116,"Delivery was fine, but the product could be better.",1286821727,3,Neutral
151772736,2024,Qtr 3,August,4,Product Quality,11460191,"It was okay, nothing special.",4989489843,7,Neutral
47939657,2024,Qtr 3,August,4,Product Quality,656832,"Nothing to complain about, but nothing exceptional.",7269785858,4,Neutral
37095171,2024,Qtr 3,August,4,Product Quality,1782995,"Overall good experience, thank you!",343300311,4,Positive
50080663,2024,Qtr 3,August,4,Product Quality,1649092,The packaging was poor.,8674445072,1,Negative
71902700,2024,Qtr 3,August,5,App Experience,2957775,"Delivery was fine, but the product could be better.",9047652469,4,Neutral
5039883,2024,Qtr 3,August,5,App Experience,3717587,Great prices and fast delivery!,5733572517,5,Positive
1816969,2024,Qtr 3,August,5,App Experience,2730099,I had a bad experience.,6185824257,2,Negative
65570302,2024,Qtr 3,August,5,Customer Service,7460499,Customer service was very helpful.,6223087303,5,Positive
89950235,2024,Qtr 3,August,5,Customer Service,7557504,Highly recommended!,3440579647,4,Positive
4458329,2024,Qtr 3,August,5,Customer Service,4167530,"It was okay, nothing special.",2244679313,3,Neutral
25915909,2024,Qtr 3,August,5,Customer Service,1952997,Items were in perfect condition.,9957728938,4,Positive
73363613,2024,Qtr 3,August,5,Product Quality,292488,Items were in perfect condition.,9949334146,4,Positive
78732957,2024,Qtr 3,August,5,Product Quality,2078359,Will definitely order again.,6366048116,5,Positive
59353207,2024,Qtr 3,August,6,App Experience,3923366,"Average experience, could improve.",7021309133,3,Neutral
79369660,2024,Qtr 3,August,6,App Experience,7977109,"Delivery was fine, but the product could be better.",3629321763,4,Neutral
62526813,2024,Qtr 3,August,6,App Experience,6408703,I had a bad experience.,7255510932,1,Negative
35358395,2024,Qtr 3,August,6,App Experience,9072707,Items were in perfect condition.,159394992,4,Positive
28876580,2024,Qtr 3,August,6,App Experience,4118129,"Overall good experience, thank you!",8278568103,4,Positive
82594354,2024,Qtr 3,August,6,App Experience,1851131,Very fresh and well-packaged.,5909879259,5,Positive
44828791,2024,Qtr 3,August,6,Customer Service,8345455,Items were missing from my order.,1049830215,3,Negative
34567918,2024,Qtr 3,August,6,Customer Service,7174582,Taste was not as expected.,881900445,1,Negative
90150193,2024,Qtr 3,August,6,Customer Service,9699379,The product met my expectations.,6493039553,3,Neutral
97411107,2024,Qtr 3,August,6,Delivery,6312641,The product met my expectations.,5351904164,4,Neutral
23567263,2024,Qtr 3,August,6,Product Quality,7138726,Highly recommended!,3480516243,4,Positive
19741509,2024,Qtr 3,August,7,App Experience,5359859,"Overall good experience, thank you!",2109410707,5,Positive
67918495,2024,Qtr 3,August,7,Delivery,7750774,Customer service was very helpful.,1645212433,4,Positive
66440188,2024,Qtr 3,August,7,Delivery,6658998,The order was incorrect.,9587315528,2,Negative
98858383,2024,Qtr 3,August,7,Delivery,8266029,The product met my expectations.,7876289647,4,Neutral
35554129,2024,Qtr 3,August,7,Product Quality,589797,"It was okay, nothing special.",1930645698,4,Neutral
88324928,2024,Qtr 3,August,8,App Experience,4523289,"Average experience, could improve.",5482913265,4,Neutral
87160527,2024,Qtr 3,August,8,App Experience,4848501,Delivery was late and I was unhappy.,5645359563,2,Negative
44828791,2024,Qtr 3,August,8,Customer Service,6122779,Good selection of products.,902245665,5,Positive
