Year,Quarter,Month,Day,Sum of delivery_partner_id,delivery_status,Sum of delivery_time_minutes,Sum of order_id,Sum of distance_km,Year,Quarter,Month,Day,reasons_if_delayed
2024,Qtr 3,September,30,106817,On Time,-9,17699241186,6.19,2024,Qtr 3,September,30,""
2024,Qtr 3,September,30,371072,On Time,20,37876922444,15.63,2024,Qtr 3,September,30,Traffic
2024,Qtr 3,September,30,294825,Slightly Delayed,44,17816312201,8.46,2024,Qtr 3,September,30,Traffic
2024,Qtr 4,October,1,220093,On Time,-8,19738215297,8.72,2024,Qtr 4,October,1,""
2024,Qtr 4,October,1,219186,On Time,9,12168388810,8.39,2024,Qtr 4,October,1,Traffic
2024,Qtr 4,October,1,42464,Slightly Delayed,14,689310626,2.08,2024,Qtr 4,October,1,Traffic
2024,Qtr 4,October,2,5023,On Time,-5,291900074,3.99,2024,Qtr 4,October,2,""
2024,Qtr 4,October,2,107971,On Time,12,17046502502,6.79,2024,Qtr 4,October,2,Traffic
2024,Qtr 4,October,2,59389,Significantly Delayed,17,2520527893,1.14,2024,Qtr 4,October,2,Traffic
2024,Qtr 4,October,2,30329,Slightly Delayed,25,2799117037,3.94,2024,Qtr 4,October,2,Traffic
2024,Qtr 4,October,3,73170,On Time,-5,3951005873,4.02,2024,Qtr 4,October,3,""
2024,Qtr 4,October,3,133703,On Time,8,14762515774,6.61,2024,Qtr 4,October,3,Traffic
2024,Qtr 4,October,3,68149,Significantly Delayed,27,2447983559,1.82,2024,Qtr 4,October,3,Traffic
2024,Qtr 4,October,4,155024,On Time,-8,14360951534,9.73,2024,Qtr 4,October,4,""
2024,Qtr 4,October,4,83077,On Time,1,9216536492,2.87,2024,Qtr 4,October,4,Traffic
2024,Qtr 4,October,4,71356,Slightly Delayed,12,4893095476,0.74,2024,Qtr 4,October,4,Traffic
2024,Qtr 4,October,5,181389,On Time,-6,11703910597,9.3,2024,Qtr 4,October,5,""
2024,Qtr 4,October,5,177079,On Time,6,12527770315,5.03,2024,Qtr 4,October,5,Traffic
2024,Qtr 4,October,5,81145,Significantly Delayed,23,9471236505,2.33,2024,Qtr 4,October,5,Traffic
2024,Qtr 4,October,5,63325,Slightly Delayed,13,3687581971,4.62,2024,Qtr 4,October,5,Traffic
2024,Qtr 4,October,6,39519,On Time,-3,2626780805,4.2,2024,Qtr 4,October,6,""
2024,Qtr 4,October,6,145744,On Time,9,13438517446,4.36,2024,Qtr 4,October,6,Traffic
2024,Qtr 4,October,6,19693,Significantly Delayed,21,7154987905,2.82,2024,Qtr 4,October,6,Traffic
2024,Qtr 4,October,6,61083,Slightly Delayed,19,14671420415,4.55,2024,Qtr 4,October,6,Traffic
2024,Qtr 4,October,7,209297,On Time,-12,26089456551,8.94,2024,Qtr 4,October,7,""
2024,Qtr 4,October,7,4824,On Time,3,8287234948,1.92,2024,Qtr 4,October,7,Traffic
2024,Qtr 4,October,7,33825,Significantly Delayed,29,4352973016,4.36,2024,Qtr 4,October,7,Traffic
2024,Qtr 4,October,7,85975,Slightly Delayed,11,5907766010,4.11,2024,Qtr 4,October,7,Traffic
2024,Qtr 4,October,8,77483,On Time,-1,9114818553,7.27,2024,Qtr 4,October,8,""
2024,Qtr 4,October,8,10442,On Time,5,3547873471,2.93,2024,Qtr 4,October,8,Traffic
2024,Qtr 4,October,8,79609,Significantly Delayed,23,4631387671,1.13,2024,Qtr 4,October,8,Traffic
2024,Qtr 4,October,8,77987,Slightly Delayed,13,10483998006,2.03,2024,Qtr 4,October,8,Traffic
2024,Qtr 4,October,9,124737,On Time,-5,6696589564,3.86,2024,Qtr 4,October,9,""
2024,Qtr 4,October,9,70732,Significantly Delayed,16,9895756835,2.18,2024,Qtr 4,October,9,Traffic
2024,Qtr 4,October,9,76891,Slightly Delayed,22,15520009712,5.92,2024,Qtr 4,October,9,Traffic
2024,Qtr 4,October,10,68268,On Time,-3,3585105627,1.88,2024,Qtr 4,October,10,""
2024,Qtr 4,October,10,117483,On Time,12,16882415217,9.63,2024,Qtr 4,October,10,Traffic
2024,Qtr 4,October,10,14314,Significantly Delayed,21,5601251774,2.84,2024,Qtr 4,October,10,Traffic
2024,Qtr 4,October,10,220924,Slightly Delayed,41,14814905814,12.12,2024,Qtr 4,October,10,Traffic
2024,Qtr 4,October,11,245031,On Time,-7,20805485674,9.15,2024,Qtr 4,October,11,""
2024,Qtr 4,October,11,47061,On Time,6,11077060074,4.63,2024,Qtr 4,October,11,Traffic
2024,Qtr 4,October,11,2466,Slightly Delayed,11,662460037,4.74,2024,Qtr 4,October,11,Traffic
2024,Qtr 4,October,12,24246,On Time,-3,2174753933,3.68,2024,Qtr 4,October,12,""
2024,Qtr 4,October,12,75483,Significantly Delayed,21,3427534518,2.85,2024,Qtr 4,October,12,Traffic
2024,Qtr 4,October,12,124934,Slightly Delayed,25,13243347685,6.25,2024,Qtr 4,October,12,Traffic
2024,Qtr 4,October,13,309277,On Time,-18,27006747431,17.44,2024,Qtr 4,October,13,""
2024,Qtr 4,October,13,143150,On Time,10,15785895433,9,2024,Qtr 4,October,13,Traffic
2024,Qtr 4,October,13,98387,Significantly Delayed,27,2929485756,2.46,2024,Qtr 4,October,13,Traffic
2024,Qtr 4,October,13,134970,Slightly Delayed,22,15897257085,6.49,2024,Qtr 4,October,13,Traffic
2024,Qtr 4,October,14,121294,On Time,-13,11164381438,10.07,2024,Qtr 4,October,14,""
2024,Qtr 4,October,14,212970,On Time,10,17135924993,9.41,2024,Qtr 4,October,14,Traffic
2024,Qtr 4,October,15,351589,On Time,-11,39752992514,21.3,2024,Qtr 4,October,15,""
2024,Qtr 4,October,15,138042,On Time,8,18924054608,3.57,2024,Qtr 4,October,15,Traffic
2024,Qtr 4,October,15,10460,Significantly Delayed,27,7731193394,2.35,2024,Qtr 4,October,15,Traffic
2024,Qtr 4,October,15,43655,Slightly Delayed,24,4986020300,3.27,2024,Qtr 4,October,15,Traffic
2024,Qtr 4,October,16,302225,On Time,-9,39694159703,10.56,2024,Qtr 4,October,16,""
2024,Qtr 4,October,16,8612,On Time,4,3765873352,2.25,2024,Qtr 4,October,16,Traffic
2024,Qtr 4,October,16,151546,Significantly Delayed,43,9671517522,2.94,2024,Qtr 4,October,16,Traffic
2024,Qtr 4,October,16,159368,Slightly Delayed,20,9787548400,6.2,2024,Qtr 4,October,16,Traffic
2024,Qtr 4,October,17,131473,On Time,-13,19743582045,11.54,2024,Qtr 4,October,17,""
2024,Qtr 4,October,17,75663,On Time,5,9255982861,3.98,2024,Qtr 4,October,17,Traffic
2024,Qtr 4,October,17,183566,Significantly Delayed,43,8642287604,8.26,2024,Qtr 4,October,17,Traffic
2024,Qtr 4,October,17,107332,Slightly Delayed,31,14962871755,10.56,2024,Qtr 4,October,17,Traffic
2024,Qtr 4,October,18,7186,On Time,-5,9131474241,2.16,2024,Qtr 4,October,18,""
2024,Qtr 4,October,18,172368,On Time,6,16023183001,6.86,2024,Qtr 4,October,18,Traffic
2024,Qtr 4,October,19,12916,On Time,-5,679274212,0.52,2024,Qtr 4,October,19,""
2024,Qtr 4,October,19,269925,On Time,15,24091826178,15.01,2024,Qtr 4,October,19,Traffic
2024,Qtr 4,October,19,166857,Significantly Delayed,40,7740992530,4.83,2024,Qtr 4,October,19,Traffic
2024,Qtr 4,October,19,95322,Slightly Delayed,12,2387343456,1.67,2024,Qtr 4,October,19,Traffic
2024,Qtr 4,October,20,21238,On Time,-9,13540471794,6.73,2024,Qtr 4,October,20,""
2024,Qtr 4,October,20,11180,On Time,2,1714593246,1.89,2024,Qtr 4,October,20,Traffic
2024,Qtr 4,October,20,18487,Slightly Delayed,12,1911276445,2.99,2024,Qtr 4,October,20,Traffic
2024,Qtr 4,October,21,121589,On Time,-6,2551713545,1.52,2024,Qtr 4,October,21,""
2024,Qtr 4,October,21,86708,On Time,11,15847837178,11.64,2024,Qtr 4,October,21,Traffic
2024,Qtr 4,October,21,131539,Significantly Delayed,95,19762180082,12.16,2024,Qtr 4,October,21,Traffic
2024,Qtr 4,October,21,191243,Slightly Delayed,49,23077881028,11.8,2024,Qtr 4,October,21,Traffic
2024,Qtr 4,October,22,198889,On Time,-9,22036818124,5.46,2024,Qtr 4,October,22,""
2024,Qtr 4,October,22,87726,On Time,4,4992881004,7.26,2024,Qtr 4,October,22,Traffic
2024,Qtr 4,October,22,66687,Slightly Delayed,25,11384140174,5.8,2024,Qtr 4,October,22,Traffic
2024,Qtr 4,October,23,67732,On Time,6,7792985829,4.53,2024,Qtr 4,October,23,Traffic
2024,Qtr 4,October,23,94212,Significantly Delayed,30,6395547592,2.69,2024,Qtr 4,October,23,Traffic
2024,Qtr 4,October,23,120171,Slightly Delayed,21,9853539933,5.58,2024,Qtr 4,October,23,Traffic
2024,Qtr 4,October,24,187371,On Time,-14,32908502529,15.45,2024,Qtr 4,October,24,""
2024,Qtr 4,October,24,172822,On Time,12,13898134919,7.96,2024,Qtr 4,October,24,Traffic
2024,Qtr 4,October,24,213762,Slightly Delayed,57,26306341190,10.2,2024,Qtr 4,October,24,Traffic
2024,Qtr 4,October,25,177600,On Time,-18,30636060606,10.86,2024,Qtr 4,October,25,""
2024,Qtr 4,October,25,133114,On Time,7,10673363989,8.02,2024,Qtr 4,October,25,Traffic
2024,Qtr 4,October,25,93983,Significantly Delayed,30,7031115362,3.41,2024,Qtr 4,October,25,Traffic
2024,Qtr 4,October,25,37461,Slightly Delayed,15,8373953053,3.09,2024,Qtr 4,October,25,Traffic
2024,Qtr 4,October,26,215293,On Time,-12,15449070036,9.02,2024,Qtr 4,October,26,""
2024,Qtr 4,October,26,215755,On Time,10,19933534477,11.96,2024,Qtr 4,October,26,Traffic
2024,Qtr 4,October,26,180204,Slightly Delayed,30,15898038028,7.88,2024,Qtr 4,October,26,Traffic
2024,Qtr 4,October,27,141150,On Time,-12,15564622872,11.82,2024,Qtr 4,October,27,""
2024,Qtr 4,October,27,60577,On Time,3,6110446321,4.49,2024,Qtr 4,October,27,Traffic
2024,Qtr 4,October,27,50527,Slightly Delayed,11,2460545397,2.53,2024,Qtr 4,October,27,Traffic
2024,Qtr 4,October,28,83314,On Time,-1,7009619835,1.39,2024,Qtr 4,October,28,""
2024,Qtr 4,October,28,108728,On Time,6,13080448586,4.88,2024,Qtr 4,October,28,Traffic
2024,Qtr 4,October,28,22405,Significantly Delayed,49,6555617172,3,2024,Qtr 4,October,28,Traffic
2024,Qtr 4,October,28,159890,Slightly Delayed,15,18361835497,3.08,2024,Qtr 4,October,28,Traffic
2024,Qtr 4,October,29,5643,On Time,3,4346903287,4.95,2024,Qtr 4,October,28,Traffic
2024,Qtr 4,October,29,82316,On Time,-2,7804226095,3.41,2024,Qtr 4,October,29,""
2024,Qtr 4,October,29,32561,On Time,6,10648622218,9.27,2024,Qtr 4,October,29,Traffic
2024,Qtr 4,October,29,40489,Significantly Delayed,20,4973943462,1.7,2024,Qtr 4,October,29,Traffic
2024,Qtr 4,October,29,95287,Slightly Delayed,23,15539708226,8.9,2024,Qtr 4,October,29,Traffic
2024,Qtr 4,October,30,113437,On Time,-9,12423074560,7.81,2024,Qtr 4,October,30,""
2024,Qtr 4,October,30,210689,On Time,21,24088432943,17.85,2024,Qtr 4,October,30,Traffic
2024,Qtr 4,October,30,20780,Significantly Delayed,42,10412400096,1.62,2024,Qtr 4,October,30,Traffic
2024,Qtr 4,October,30,100927,Slightly Delayed,16,17511980934,5.02,2024,Qtr 4,October,30,Traffic
2024,Qtr 4,October,31,189710,On Time,-9,10064589807,10.97,2024,Qtr 4,October,31,""
2024,Qtr 4,October,31,121376,On Time,7,4051237587,3.76,2024,Qtr 4,October,31,Traffic
2024,Qtr 4,October,31,71254,Significantly Delayed,23,6277509652,2.61,2024,Qtr 4,October,31,Traffic
2024,Qtr 4,October,31,163626,Slightly Delayed,21,7429650464,4.08,2024,Qtr 4,October,31,Traffic
2024,Qtr 4,November,1,181804,On Time,-10,11858369647,8.47,2024,Qtr 4,November,1,""
2024,Qtr 4,November,1,172479,On Time,9,10250275535,4.72,2024,Qtr 4,November,1,Traffic
2024,Qtr 4,November,1,25251,Significantly Delayed,19,2149289255,2.56,2024,Qtr 4,November,1,Traffic
2024,Qtr 4,November,1,199791,Slightly Delayed,32,11546157928,9.15,2024,Qtr 4,November,1,Traffic
2024,Qtr 4,November,2,186244,On Time,-10,4748308688,9.13,2024,Qtr 4,November,2,""
2024,Qtr 4,November,2,1025,Significantly Delayed,22,6532953824,3.77,2024,Qtr 4,November,2,Traffic
2024,Qtr 4,November,2,88612,Slightly Delayed,13,9347571484,3.29,2024,Qtr 4,November,2,Traffic
2024,Qtr 4,November,3,84377,On Time,-12,17783318849,9.56,2024,Qtr 4,November,3,""
2024,Qtr 4,November,3,265502,On Time,17,25575350894,12.43,2024,Qtr 4,November,3,Traffic
2024,Qtr 4,November,3,66833,Significantly Delayed,25,172987148,2.52,2024,Qtr 4,November,3,Traffic
2024,Qtr 4,November,3,119877,Slightly Delayed,22,11930660646,4.88,2024,Qtr 4,November,3,Traffic
2024,Qtr 4,November,4,171968,On Time,11,8036827735,7.52,2024,Qtr 4,November,4,Traffic
2024,Qtr 4,November,4,6292,Slightly Delayed,6,3665334102,1.11,2024,Qtr 4,November,4,Traffic
